DIA,HORA,PRECIO,SOLAR,DEMANDA,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA,DIFERENCIA
896,9,60.9704,4.6765,1.8413,0.0,-0.0006,0.9,0.8821,0.0179
896,10,68.6388,5.7275,2.3357,0.0,-0.0079,0.9,0.8652,0.0348
896,11,72.9144,6.3882,2.1002,0.0,0.0245,0.9,0.8836,0.0164
896,12,79.5282,6.6136,2.0693,0.0,-0.0069,0.9,0.8809,0.0191
896,13,78.9377,6.3882,1.9043,0.0,0.0001,0.9,0.8637,0.0363
896,14,81.2576,5.7275,1.8753,-0.165,-0.3003,0.7263,0.5525,0.1738
896,15,90.2682,4.6765,1.631,-0.5,-0.2867,0.2,0.2585,0.0585
896,16,79.7751,3.3068,2.0193,0.0,-0.0353,0.2,0.1944,0.0056
896,17,71.6914,1.7117,1.6697,0.0,-0.0181,0.2,0.1922,0.0078
896,18,68.7024,0.0,1.5273,0.0,0.0002,0.2,0.2,0.0
896,19,54.0901,0.0,1.4012,0.0,0.0024,0.2,0.1943,0.0057
896,20,49.2823,0.0,1.5635,0.0,-0.0023,0.2,0.2054,0.0054
896,21,41.9742,0.0,1.1914,-0.0,0.0069,0.2,0.2091,0.0091
896,22,32.6263,0.0,1.0381,0.2406,0.1154,0.4286,0.2929,0.1357
896,23,36.2726,0.0,1.2869,0.0,0.1609,0.4286,0.4481,0.0195
897,0,15.1535,0.0,0.8322,0.1457,0.0865,0.9,0.8071,0.0929
897,1,19.246,0.0,1.0973,0.0,0.0744,0.9,0.8855,0.0145
897,2,21.9742,0.0,1.2205,0.0,0.0043,0.9,0.8891,0.0109
897,3,26.8797,0.0,1.1473,0.0,0.0141,0.9,0.9008,0.0008
897,4,24.5027,0.0,1.3885,0.0,0.0096,0.9,0.9028,0.0028
897,5,33.3461,0.0,1.5127,0.0,0.0083,0.9,0.898,0.002
897,6,38.1533,0.0,1.4529,0.0,-0.0087,0.9,0.9144,0.0144
897,7,53.5781,1.303,1.7925,0.0,0.0012,0.9,0.9227,0.0227
897,8,62.0441,2.5172,1.7256,0.0,-0.0117,0.9,0.9153,0.0153
897,9,72.0674,3.5598,1.7892,0.0,-0.02,0.9,0.8983,0.0017
897,10,71.9903,4.3598,1.9459,0.0,0.0552,0.9,0.925,0.025
897,11,82.9925,4.8628,1.7715,-0.5,-0.0971,0.3737,0.835,0.4613
897,12,75.9669,5.0343,1.9945,0.0,-0.4038,0.3737,0.4148,0.0411
897,13,80.851,4.8628,1.6367,-0.165,-0.1626,0.2,0.2377,0.0377
897,14,74.949,4.3598,2.0343,0.0,-0.029,0.2,0.2138,0.0138
897,15,78.7014,3.5598,1.6594,0.0,-0.0151,0.2,0.2156,0.0156
897,16,72.9631,2.5172,1.749,0.0,-0.0041,0.2,0.1877,0.0123
897,17,55.9375,1.303,1.8521,-0.0,0.0022,0.2,0.1998,0.0002
897,18,63.0465,0.0,1.5107,0.0,-0.0068,0.2,0.2048,0.0048
897,19,54.2981,0.0,1.0866,0.0,-0.0025,0.2,0.1887,0.0113
897,20,40.863,0.0,1.2694,-0.0,0.0003,0.2,0.1896,0.0104
897,21,36.8906,0.0,1.1081,0.0,0.0599,0.2,0.2443,0.0443
897,22,23.4408,0.0,1.2067,0.2912,0.2359,0.4766,0.4847,0.0081
897,23,21.3878,0.0,1.0001,0.3,0.2769,0.7616,0.7473,0.0143
898,0,34.6628,0.0,0.784,-0.5,-0.3186,0.2345,0.3646,0.1301
898,1,26.7853,0.0,1.1812,0.0,-0.0269,0.2345,0.3654,0.1309
898,2,25.084,0.0,1.0078,0.0,0.0702,0.2345,0.3992,0.1647
898,3,19.6895,0.0,1.2824,0.3,0.1851,0.5195,0.568,0.0485
898,4,25.7152,0.0,1.2387,0.0,0.1886,0.5195,0.7724,0.2529
898,5,21.0578,0.0,1.094,0.1005,0.0673,0.615,0.8411,0.2261
898,6,20.1292,0.0,1.4274,0.3,0.046,0.9,0.8915,0.0085
898,7,28.9711,1.0715,1.5498,0.0,0.0035,0.9,0.9032,0.0032
898,8,40.862,2.0701,1.7478,0.0,-0.0139,0.9,0.9125,0.0125
898,9,49.1447,2.9275,2.0798,0.0,-0.0063,0.9,0.8968,0.0032
898,10,56.4976,3.5855,2.1841,0.0,-0.0343,0.9,0.8517,0.0483
898,11,68.1649,3.9991,1.9483,0.0,0.0,0.9,0.858,0.042
898,12,70.5543,4.1401,1.811,0.0,0.0505,0.9,0.9332,0.0332
898,13,76.2754,3.9991,1.8713,0.0,0.0237,0.9,0.9268,0.0268
898,14,82.3358,3.5855,2.005,-0.5,-0.029,0.3737,0.8681,0.4944
898,15,73.231,2.9275,1.8373,0.0,-0.2996,0.3737,0.5502,0.1765
898,16,82.3107,2.0701,1.5137,-0.165,-0.2539,0.2,0.3029,0.1029
898,17,82.1609,1.0715,1.5539,0.0,-0.0923,0.2,0.199,0.001
898,18,75.4099,0.0,1.6967,0.0,0.0079,0.2,0.1892,0.0108
898,19,67.9073,0.0,1.4144,0.0,0.0057,0.2,0.2163,0.0163
898,20,62.832,0.0,1.2571,0.0,0.0132,0.2,0.2135,0.0135
898,21,43.3538,0.0,1.0881,0.2904,0.0146,0.4758,0.2199,0.2559
898,22,43.6054,0.0,0.998,0.0,0.2361,0.4758,0.4505,0.0253
898,23,31.5168,0.0,1.0986,0.3,0.2975,0.7608,0.7042,0.0566
899,0,22.4791,0.0,0.9623,0.1374,0.1956,0.615,0.6515,0.0365
899,1,20.302,0.0,0.9025,0.3,0.1937,0.9,0.8139,0.0861
899,2,23.7199,0.0,0.9452,0.0,0.0572,0.9,0.8803,0.0197
899,3,23.6685,0.0,1.0196,0.0,0.0136,0.9,0.9118,0.0118
899,4,31.3344,0.0,0.9497,0.0,-0.0094,0.9,0.9149,0.0149
899,5,43.6383,0.0,1.3794,0.0,0.0003,0.9,0.9123,0.0123
899,6,45.8638,0.0,1.2662,0.0,-0.0035,0.9,0.9058,0.0058
899,7,52.7835,1.467,1.7118,0.0,-0.0011,0.9,0.91,0.01
899,8,62.0765,2.834,1.8754,0.0,0.0009,0.9,0.8984,0.0016
899,9,63.3891,4.0078,1.7632,0.0,-0.0148,0.9,0.8946,0.0054
899,10,74.5213,4.9086,1.9835,0.0,0.0381,0.9,0.9195,0.0195
899,11,84.3978,5.4748,2.092,-0.5,-0.0536,0.3737,0.8775,0.5038
899,12,76.473,5.6679,2.2257,0.0,-0.3763,0.3737,0.5039,0.1302
899,13,80.8451,5.4748,1.9245,-0.165,-0.2205,0.2,0.2627,0.0627
899,14,77.723,4.9086,1.7211,0.0,-0.037,0.2,0.2218,0.0218
899,15,73.765,4.0078,1.7177,0.0,-0.0203,0.2,0.2115,0.0115
899,16,68.2044,2.834,1.5008,-0.0,-0.0207,0.2,0.1932,0.0068
899,17,64.5827,1.467,1.7009,-0.0,0.0111,0.2,0.1963,0.0037
899,18,49.7865,0.0,1.0168,0.0,0.0097,0.2,0.199,0.001
899,19,49.1025,0.0,1.2202,-0.0,0.0053,0.2,0.2015,0.0015
899,20,39.0419,0.0,1.2518,0.0,-0.0028,0.2,0.1983,0.0017
899,21,24.8978,0.0,0.9847,0.0,0.0394,0.2,0.2456,0.0456
899,22,27.8814,0.0,0.9379,0.0,0.0451,0.2,0.2876,0.0876
899,23,22.842,0.0,1.1414,0.2994,0.1754,0.4844,0.4606,0.0238
900,0,32.0976,0.0,0.7903,-0.3867,-0.1151,0.33,0.6267,0.2967
900,1,22.2452,0.0,1.1918,0.3,0.0264,0.615,0.6907,0.0757
900,2,30.4937,0.0,1.2172,0.0,0.0772,0.615,0.7194,0.1044
900,3,24.3871,0.0,1.0539,0.0,0.0725,0.615,0.8357,0.2207
900,4,25.7717,0.0,0.7645,0.0,0.0909,0.615,0.8862,0.2712
900,5,18.7598,0.0,1.3827,0.3,0.0207,0.9,0.8428,0.0572
900,6,28.8066,0.0,1.2724,0.0,-0.0445,0.9,0.8978,0.0022
900,7,34.3657,1.5199,1.5053,0.0,-0.0277,0.9,0.8787,0.0213
900,8,41.1652,2.9362,1.7772,0.0,-0.0503,0.9,0.8708,0.0292
900,9,48.434,4.1524,1.9009,0.0,-0.0514,0.9,0.8211,0.0789
900,10,57.7817,5.0857,2.1702,0.0,-0.1697,0.9,0.6001,0.2999
900,11,55.8892,5.6724,1.9271,0.0,-0.0352,0.9,0.6132,0.2868
900,12,67.9096,5.8725,1.8536,0.0,0.1582,0.9,0.7566,0.1434
900,13,82.9959,5.6724,2.1206,-0.5,-0.1762,0.3737,0.6123,0.2386
900,14,76.9788,5.0857,1.9896,0.0,-0.2953,0.3737,0.3266,0.0471
900,15,77.3794,4.1524,1.7991,0.0,-0.0431,0.3737,0.2081,0.1656
900,16,78.5629,2.9362,1.7548,-0.165,0.0547,0.2,0.2217,0.0217
900,17,75.8151,1.5199,1.5727,0.0,-0.0474,0.2,0.1865,0.0135
900,18,61.7915,0.0,1.6038,0.0,0.0251,0.2,0.2035,0.0035
900,19,65.0613,0.0,1.6238,0.0,0.0073,0.2,0.1845,0.0155
900,20,59.3984,0.0,1.1412,0.0,0.0414,0.2,0.2415,0.0415
900,21,51.7746,0.0,1.2096,0.0,-0.0273,0.2,0.2158,0.0158
900,22,37.9251,0.0,0.8375,0.3,0.3759,0.485,0.5191,0.0341
900,23,40.6679,0.0,0.8562,0.2653,0.2712,0.737,0.7825,0.0455
901,0,33.9802,0.0,1.0187,-0.1356,-0.1125,0.2,0.2346,0.0346
901,1,25.9123,0.0,1.0842,0.0,0.0294,0.2,0.2627,0.0627
901,2,17.8435,0.0,1.2417,0.3,0.1632,0.485,0.4302,0.0548
901,3,20.2905,0.0,1.184,0.1368,0.158,0.615,0.5546,0.0604
901,4,23.7735,0.0,1.0228,0.0,0.1819,0.615,0.7369,0.1219
901,5,16.4994,0.0,1.2217,0.3,0.1079,0.9,0.8509,0.0491
901,6,33.1911,0.0,1.8997,0.0,0.0381,0.9,0.8789,0.0211
901,7,34.0365,1.4381,1.6444,0.0,-0.0001,0.9,0.8784,0.0216
901,8,40.8998,2.7782,1.8542,0.0,0.0039,0.9,0.8902,0.0098
901,9,46.0878,3.929,1.6938,0.0,-0.0116,0.9,0.8715,0.0285
901,10,60.9133,4.812,1.984,0.0,0.0121,0.9,0.9053,0.0053
901,11,65.3382,5.3671,2.1825,0.0,0.0331,0.9,0.9225,0.0225
901,12,66.7998,5.5564,1.7197,0.0,-0.0515,0.9,0.8749,0.0251
901,13,76.8357,5.3671,2.0143,0.0,0.01,0.9,0.8467,0.0533
901,14,74.7873,4.812,1.9631,0.0,-0.0594,0.9,0.7983,0.1017
901,15,78.6235,3.929,1.9021,0.0,-0.1835,0.9,0.6148,0.2852
901,16,85.6087,2.7782,2.0675,-0.5,-0.1652,0.3737,0.4189,0.0452
901,17,79.2632,1.4381,1.5901,-0.165,-0.1476,0.2,0.2903,0.0903
901,18,76.4412,0.0,1.4293,0.0,-0.0828,0.2,0.2129,0.0129
901,19,72.9341,0.0,1.3444,0.0,0.011,0.2,0.1953,0.0047
901,20,63.665,0.0,1.6052,0.0,0.0111,0.2,0.1886,0.0114
901,21,50.6621,0.0,1.1702,-0.0,0.004,0.2,0.2163,0.0163
901,22,52.7203,0.0,1.1538,0.0,-0.0212,0.2,0.2008,0.0008
901,23,40.5757,0.0,0.6729,0.1502,0.1592,0.3427,0.3621,0.0194
902,0,20.7645,0.0,0.9963,0.2001,0.1406,0.9,0.8394,0.0606
902,1,21.3696,0.0,0.8223,0.0,0.058,0.9,0.8821,0.0179
902,2,21.6117,0.0,1.1662,0.0,0.0105,0.9,0.9009,0.0009
902,3,31.402,0.0,0.7471,0.0,-0.0122,0.9,0.8799,0.0201
902,4,45.4298,0.0,1.331,0.0,-0.0014,0.9,0.8829,0.0171
902,5,47.5138,0.0,1.4176,0.0,-0.0013,0.9,0.8929,0.0071
902,6,47.6599,0.0,1.5746,0.0,0.0037,0.9,0.8758,0.0242
902,7,57.6461,1.052,1.3401,0.0,0.0001,0.9,0.8767,0.0233
902,8,70.1233,2.0322,1.7939,0.0,-0.0057,0.9,0.8662,0.0338
902,9,70.1144,2.874,1.7722,0.0,0.0244,0.9,0.8984,0.0016
902,10,78.9978,3.5199,2.1733,0.0,-0.1948,0.9,0.7181,0.1819
902,11,84.852,3.9259,2.0372,-0.5,-0.3157,0.3737,0.3822,0.0085
902,12,81.4956,4.0644,1.8235,-0.165,-0.1364,0.2,0.2058,0.0058
902,13,73.4177,3.9259,1.7294,0.0,-0.0092,0.2,0.2143,0.0143
902,14,73.8998,3.5199,1.8408,0.0,-0.0076,0.2,0.1967,0.0033
902,15,70.4763,2.874,1.9753,0.0,0.0027,0.2,0.2053,0.0053
902,16,57.7005,2.0322,1.9229,-0.0,-0.006,0.2,0.2017,0.0017
902,17,48.6622,1.052,1.6566,0.0,0.0051,0.2,0.2108,0.0108
902,18,44.796,0.0,1.512,0.0,-0.0005,0.2,0.1994,0.0006
902,19,43.8576,0.0,1.3208,-0.0,0.0005,0.2,0.2149,0.0149
902,20,27.0605,0.0,1.2468,0.0,0.0214,0.2,0.2105,0.0105
902,21,23.8913,0.0,1.3288,0.0,0.0536,0.2,0.2529,0.0529
902,22,17.1744,0.0,1.015,0.2368,0.2235,0.4249,0.4629,0.038
902,23,17.1353,0.0,1.1159,0.3,0.2593,0.7099,0.7157,0.0058
903,0,26.3372,0.0,0.8374,0.0,-0.0449,0.5558,0.4958,0.06
903,1,24.9123,0.0,1.1248,0.0623,0.1259,0.615,0.5834,0.0316
903,2,27.5285,0.0,1.1102,0.0,0.1338,0.615,0.7334,0.1184
903,3,10.6927,0.0,1.1299,0.3,0.1077,0.9,0.8354,0.0646
903,4,27.0312,0.0,1.2105,0.0,0.0584,0.9,0.9041,0.0041
903,5,30.6589,0.0,1.4115,0.0,0.0052,0.9,0.9272,0.0272
903,6,36.7846,0.0,1.4036,0.0,0.0142,0.9,0.9083,0.0083
903,7,43.1918,1.5414,2.0833,0.0,0.0057,0.9,0.9266,0.0266
903,8,50.9533,2.9777,1.5507,0.0,0.0098,0.9,0.9105,0.0105
903,9,59.104,4.2112,1.4715,0.0,-0.0174,0.9,0.915,0.015
903,10,68.6186,5.1576,1.9767,0.0,-0.0062,0.9,0.9089,0.0089
903,11,74.514,5.7526,1.9963,0.0,-0.0067,0.9,0.8748,0.0252
903,12,75.8778,5.9555,2.0801,0.0,-0.0027,0.9,0.8834,0.0166
903,13,78.2263,5.7526,1.5545,0.0,-0.0177,0.9,0.8591,0.0409
903,14,80.0806,5.1576,1.658,-0.165,-0.1107,0.7263,0.7298,0.0035
903,15,77.3279,4.2112,1.7868,0.0,-0.3343,0.7263,0.3879,0.3384
903,16,83.1048,2.9777,1.8818,-0.5,-0.1814,0.2,0.2259,0.0259
903,17,66.1345,1.5414,1.3569,0.0,-0.0166,0.2,0.205,0.005
903,18,68.0045,0.0,1.5673,0.0,0.0015,0.2,0.1979,0.0021
903,19,60.7459,0.0,1.3337,0.0,-0.0008,0.2,0.2039,0.0039
903,20,47.8847,0.0,1.2738,0.0,-0.0065,0.2,0.2011,0.0011
903,21,43.4256,0.0,1.1425,0.0,0.0001,0.2,0.2085,0.0085
903,22,40.0572,0.0,1.0643,0.0745,0.1126,0.2708,0.3174,0.0466
903,23,27.4711,0.0,1.0137,0.3,0.2314,0.5558,0.5438,0.012
904,0,25.5622,0.0,1.039,0.0,0.1805,0.6235,0.8029,0.1794
904,1,23.1206,0.0,0.8501,0.2911,0.0396,0.9,0.8364,0.0636
904,2,34.455,0.0,1.026,0.0,0.0219,0.9,0.8573,0.0427
904,3,35.5048,0.0,1.2028,0.0,0.004,0.9,0.9003,0.0003
904,4,42.9408,0.0,0.9833,0.0,-0.0009,0.9,0.8942,0.0058
904,5,44.5417,0.0,1.1787,-0.0,0.018,0.9,0.8701,0.0299
904,6,55.7329,0.0,1.4767,-0.0,0.0131,0.9,0.8864,0.0136
904,7,63.5982,1.7485,1.5045,0.0,0.0103,0.9,0.8732,0.0268
904,8,65.1098,3.3778,1.6805,0.0,-0.0159,0.9,0.8741,0.0259
904,9,73.3131,4.7769,1.8505,0.0,-0.061,0.9,0.7722,0.1278
904,10,82.1082,5.8505,1.7964,-0.2114,-0.2381,0.6774,0.5128,0.1646
904,11,83.1409,6.5254,1.979,-0.4536,-0.2425,0.2,0.2945,0.0945
904,12,71.7669,6.7556,2.0447,0.0,-0.0888,0.2,0.1988,0.0012
904,13,81.768,6.5254,2.0998,0.0,0.0066,0.2,0.203,0.003
904,14,73.3727,5.8505,1.7461,0.0,-0.0148,0.2,0.1758,0.0242
904,15,71.872,4.7769,1.7593,0.0,0.0198,0.2,0.1735,0.0265
904,16,60.5878,3.3778,1.8383,0.0,0.0168,0.2,0.2085,0.0085
904,17,55.9206,1.7485,1.4071,0.0,-0.018,0.2,0.1739,0.0261
904,18,42.3309,0.0,1.5159,0.0,0.0168,0.2,0.2008,0.0008
904,19,30.4905,0.0,1.3748,0.0,-0.0102,0.2,0.2039,0.0039
904,20,28.6993,0.0,0.862,-0.0,0.0317,0.2,0.2469,0.0469
904,21,14.2825,0.0,1.0723,0.3,0.2186,0.485,0.4516,0.0334
904,22,19.9961,0.0,1.1166,0.0,0.0963,0.485,0.5163,0.0313
904,23,19.8644,0.0,0.9853,0.1458,0.1099,0.6235,0.6069,0.0166
905,0,36.8167,0.0,0.8313,-0.1814,-0.1375,0.2,0.2255,0.0255
905,1,29.2228,0.0,0.9729,0.0,0.0579,0.2,0.2899,0.0899
905,2,19.8227,0.0,0.9487,0.1368,0.1449,0.33,0.4338,0.1038
905,3,14.6344,0.0,1.1235,0.3,0.2242,0.615,0.6257,0.0107
905,4,22.1849,0.0,1.2805,0.0,0.1545,0.615,0.7686,0.1536
905,5,17.0698,0.0,1.4742,0.3,0.0834,0.9,0.8671,0.0329
905,6,23.2655,0.0,1.4371,0.0,0.0545,0.9,0.8884,0.0116
905,7,31.4563,1.078,1.4589,0.0,0.0019,0.9,0.8861,0.0139
905,8,41.8319,2.0825,1.5219,0.0,0.0194,0.9,0.8817,0.0183
905,9,49.8516,2.9451,2.0159,0.0,-0.009,0.9,0.886,0.014
905,10,52.7742,3.607,1.8108,0.0,0.005,0.9,0.9162,0.0162
905,11,58.1441,4.0231,2.0603,0.0,-0.0087,0.9,0.8825,0.0175
905,12,62.3363,4.165,1.7612,0.0,-0.02,0.9,0.8673,0.0327
905,13,80.7621,4.0231,2.2185,-0.165,-0.0202,0.7263,0.8393,0.113
905,14,75.9943,3.607,2.3506,0.0,-0.2045,0.7263,0.634,0.0923
905,15,82.2409,2.9451,1.903,-0.5,-0.2265,0.2,0.4139,0.2139
905,16,80.6801,2.0825,1.7066,0.0,-0.1467,0.2,0.25,0.05
905,17,76.2368,1.078,1.8452,0.0,-0.0486,0.2,0.2123,0.0123
905,18,72.4705,0.0,1.4256,0.0,-0.0127,0.2,0.2051,0.0051
905,19,63.815,0.0,1.3781,0.0,0.0046,0.2,0.1927,0.0073
905,20,67.2439,0.0,0.8351,0.0,-0.0037,0.2,0.1884,0.0116
905,21,54.8095,0.0,1.1349,-0.0,0.0069,0.2,0.2058,0.0058
905,22,53.1868,0.0,1.2405,-0.0,-0.0443,0.2,0.1734,0.0266
905,23,38.0228,0.0,0.948,0.201,0.2117,0.391,0.3725,0.0185
906,0,36.3191,0.0,0.8056,-0.247,-0.0516,0.2,0.3523,0.1523
906,1,24.7044,0.0,1.09,0.0,0.0996,0.2,0.4851,0.2851
906,2,21.0633,0.0,0.9515,0.1368,0.1401,0.33,0.5731,0.2431
906,3,18.3844,0.0,1.1103,0.3,0.1443,0.615,0.7187,0.1037
906,4,25.256,0.0,1.4118,0.0,0.1195,0.615,0.8293,0.2143
906,5,21.0265,0.0,1.3374,0.3,0.0554,0.9,0.8803,0.0197
906,6,34.1416,0.0,1.4334,0.0,0.0015,0.9,0.9171,0.0171
906,7,34.9265,1.5808,1.5875,0.0,-0.0157,0.9,0.9088,0.0088
906,8,47.3609,3.0539,1.7121,0.0,-0.0228,0.9,0.9244,0.0244
906,9,48.9786,4.3188,1.7049,0.0,-0.0245,0.9,0.9,0.0
906,10,61.4758,5.2895,2.1846,0.0,-0.0232,0.9,0.8638,0.0362
906,11,67.5507,5.8997,1.9006,0.0,0.0003,0.9,0.8901,0.0099
906,12,71.2931,6.1078,2.1177,0.0,-0.0192,0.9,0.8561,0.0439
906,13,81.6803,5.8997,1.8302,-0.165,-0.2987,0.7263,0.5596,0.1667
906,14,84.2757,5.2895,2.0154,-0.5,-0.2229,0.2,0.3477,0.1477
906,15,77.4177,4.3188,1.879,0.0,0.0112,0.2,0.3315,0.1315
906,16,75.989,3.0539,1.7538,0.0,-0.0369,0.2,0.2715,0.0715
906,17,74.7834,1.5808,1.6557,0.0,-0.0687,0.2,0.2203,0.0203
906,18,69.6983,0.0,1.5624,0.0,0.0124,0.2,0.1865,0.0135
906,19,68.7625,0.0,1.3366,0.0,-0.003,0.2,0.2066,0.0066
906,20,58.7592,0.0,1.2234,-0.0,0.0207,0.2,0.2001,0.0001
906,21,45.9477,0.0,1.2331,0.0,-0.0295,0.2,0.1753,0.0247
906,22,38.3852,0.0,0.8957,0.0,0.0724,0.2,0.2571,0.0571
906,23,35.0592,0.0,0.8226,0.2737,0.1813,0.46,0.4271,0.0329
907,0,14.1046,0.0,0.9417,0.3,0.1556,0.7772,0.6402,0.137
907,1,27.2305,0.0,0.8997,0.0,0.1994,0.7772,0.7829,0.0057
907,2,27.4244,0.0,1.043,0.0,0.1012,0.7772,0.9112,0.134
907,3,22.122,0.0,1.0878,0.1292,0.0033,0.9,0.9108,0.0108
907,4,33.3242,0.0,1.2392,0.0,-0.0256,0.9,0.907,0.007
907,5,39.7939,0.0,1.5059,0.0,-0.0131,0.9,0.9167,0.0167
907,6,44.8516,0.0,1.5191,0.0,0.0084,0.9,0.8837,0.0163
907,7,50.4394,1.3517,1.5406,0.0,0.0082,0.9,0.9105,0.0105
907,8,60.9973,2.6114,1.652,0.0,0.0173,0.9,0.8916,0.0084
907,9,68.8411,3.693,1.7731,0.0,-0.0182,0.9,0.8861,0.0139
907,10,74.3088,4.523,1.6413,0.0,-0.0153,0.9,0.9064,0.0064
907,11,70.1527,5.0448,2.1186,-0.0,0.0108,0.9,0.8899,0.0101
907,12,87.2963,5.2227,2.0926,-0.165,-0.1446,0.7263,0.7434,0.0171
907,13,89.6038,5.0448,2.2167,-0.5,-0.3427,0.2,0.3888,0.1888
907,14,71.1364,4.523,1.9901,-0.0,-0.1513,0.2,0.2327,0.0327
907,15,77.6389,3.693,1.6276,0.0,-0.0221,0.2,0.219,0.019
907,16,78.8554,2.6114,1.7728,0.0,-0.0545,0.2,0.1996,0.0004
907,17,68.3504,1.3517,1.6571,-0.0,0.0119,0.2,0.208,0.008
907,18,61.0845,0.0,1.6113,0.0,-0.0051,0.2,0.1988,0.0012
907,19,43.4908,0.0,1.6403,0.0,-0.0076,0.2,0.2163,0.0163
907,20,44.6729,0.0,1.0647,0.0,-0.0072,0.2,0.195,0.005
907,21,35.3076,0.0,1.2315,-0.0,0.0072,0.2,0.2028,0.0028
907,22,31.379,0.0,1.0417,0.0076,0.0689,0.2072,0.2664,0.0592
907,23,19.5078,0.0,1.4023,0.3,0.2138,0.4922,0.4812,0.011
908,0,27.2278,0.0,0.7761,0.114,0.231,0.615,0.6997,0.0847
908,1,24.4113,0.0,0.9571,0.3,0.1658,0.9,0.8526,0.0474
908,2,33.3956,0.0,1.1847,0.0,0.0234,0.9,0.8826,0.0174
908,3,35.7277,0.0,1.0438,0.0,-0.0134,0.9,0.8665,0.0335
908,4,45.0354,0.0,1.1016,0.0,-0.0204,0.9,0.8955,0.0045
908,5,57.6543,0.0,1.3628,0.0,0.0062,0.9,0.8796,0.0204
908,6,58.742,0.0,1.8585,0.0,0.012,0.9,0.876,0.024
908,7,55.0208,1.3229,1.591,0.0,0.0067,0.9,0.8773,0.0227
908,8,69.9221,2.5556,1.7189,-0.0,-0.016,0.9,0.8723,0.0277
908,9,83.0987,3.6142,1.6862,-0.165,-0.0892,0.7263,0.789,0.0627
908,10,85.8754,4.4265,1.9908,-0.5,-0.368,0.2,0.4137,0.2137
908,11,77.0257,4.9371,2.1155,0.0,-0.1764,0.2,0.2218,0.0218
908,12,71.8347,5.1112,1.9091,0.0,0.0167,0.2,0.2153,0.0153
908,13,72.736,4.9371,2.0633,0.0,-0.0304,0.2,0.2082,0.0082
908,14,73.19,4.4265,1.8432,0.0,0.0035,0.2,0.2034,0.0034
908,15,61.8513,3.6142,1.5695,-0.0,0.0074,0.2,0.1923,0.0077
908,16,47.304,2.5556,1.8186,0.0,-0.035,0.2,0.168,0.032
908,17,49.7087,1.3229,1.9406,0.0,0.0147,0.2,0.1891,0.0109
908,18,43.9194,0.0,1.3206,0.0,0.0241,0.2,0.1993,0.0007
908,19,39.1691,0.0,1.3975,-0.0,0.017,0.2,0.2152,0.0152
908,20,18.8073,0.0,1.4465,0.3,0.0224,0.485,0.2315,0.2535
908,21,27.4136,0.0,1.1311,-0.2501,-0.02,0.2217,0.2185,0.0032
908,22,21.2105,0.0,0.853,0.0,0.1458,0.2217,0.3752,0.1535
908,23,17.4687,0.0,1.0238,0.3,0.1692,0.5067,0.4939,0.0128
909,0,21.2161,0.0,1.0451,0.0,0.1247,0.7511,0.8537,0.1026
909,1,18.157,0.0,0.8967,0.1568,0.0447,0.9,0.8925,0.0075
909,2,25.9401,0.0,1.1056,0.0,0.0119,0.9,0.9053,0.0053
909,3,33.4642,0.0,1.0173,0.0,-0.0138,0.9,0.892,0.008
909,4,39.2326,0.0,1.0986,0.0,0.0022,0.9,0.8912,0.0088
909,5,44.583,0.0,1.3367,0.0,0.0007,0.9,0.8858,0.0142
909,6,55.9123,0.0,1.4843,0.0,-0.0068,0.9,0.8914,0.0086
909,7,64.3675,1.1799,1.5873,0.0,-0.0041,0.9,0.8984,0.0016
909,8,71.3845,2.2794,1.6918,0.0,-0.0113,0.9,0.8905,0.0095
909,9,72.7662,3.2236,2.0582,0.0,0.0214,0.9,0.9078,0.0078
909,10,75.3183,3.948,1.9783,0.0,-0.1179,0.9,0.7918,0.1082
909,11,87.6246,4.4035,2.0196,-0.5,-0.2614,0.3737,0.5234,0.1497
909,12,80.2634,4.5588,2.1611,-0.165,-0.2433,0.2,0.2368,0.0368
909,13,76.5989,4.4035,1.7789,0.0,-0.0348,0.2,0.2072,0.0072
909,14,67.7536,3.948,2.2448,0.0,-0.0054,0.2,0.1984,0.0016
909,15,64.3526,3.2236,1.6017,0.0,-0.0015,0.2,0.2183,0.0183
909,16,58.7016,2.2794,1.9347,-0.0,0.0012,0.2,0.2002,0.0002
909,17,55.4487,1.1799,1.3775,0.0,-0.0016,0.2,0.2088,0.0088
909,18,44.4348,0.0,1.4903,0.0,-0.0033,0.2,0.1994,0.0006
909,19,38.3713,0.0,1.2779,0.0,-0.0006,0.2,0.2165,0.0165
909,20,25.8249,0.0,1.4791,0.0,0.018,0.2,0.2014,0.0014
909,21,31.6798,0.0,1.2621,0.0,0.0529,0.2,0.2403,0.0403
909,22,19.2477,0.0,1.0239,0.3,0.2791,0.485,0.5033,0.0183
909,23,21.1684,0.0,1.0968,0.2801,0.2495,0.7511,0.7522,0.0011
910,0,19.2142,0.0,1.351,0.0,0.1593,0.6887,0.8372,0.1485
910,1,18.1835,0.0,1.0014,0.0,0.0511,0.6887,0.8696,0.1809
910,2,15.2137,0.0,1.4204,0.2225,0.051,0.9,0.9161,0.0161
910,3,27.2379,0.0,1.4062,0.0,-0.0269,0.9,0.9051,0.0051
910,4,35.328,0.0,1.3659,0.0,-0.0083,0.9,0.8855,0.0145
